Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_009922.2	0.06703944293019999	NA	NA	NA	NA	0.340191099566	0.0439993916988	-0.0483073843398	0.485491292537	NA	NA	NA	NA	0.448447553287	NA	-0.534559162362	NA	NA	0.373021521427
NP_012362.1	1.16893473613	NA	NA	NA	NA	0.481312623536	0.461725801096	0.980002563692	0.897172704551	NA	NA	NA	NA	1.16757235503	NA	0.879087092095	NA	NA	0.638663766769
NP_013464.3	-0.196995329968	NA	NA	NA	NA	-0.444711188512	-0.41781984772	-0.154851096378	-0.267431113633	NA	NA	NA	NA	0.0664630589241	NA	-0.571824582098	NA	NA	-0.429641885745
NP_012936.1	0.16382840705	NA	NA	NA	NA	0.055895861882600005	-0.864627481258	0.6357274502979999	0.269828397463	NA	NA	NA	NA	0.111573210076	NA	-0.28694859716	NA	NA	-0.351850700177
NP_009834.4	-0.9475873192350001	NA	NA	NA	NA	-0.568492696452	-1.35668007003	-1.06652137716	-0.9491647697059999	NA	NA	NA	NA	-0.726927760467	NA	-0.32817354027199996	NA	NA	-0.543784962293
NP_010408.1	-0.565054439642	NA	NA	NA	NA	-0.268180847387	-0.0178966194328	-0.022535926677000002	0.226028575082	NA	NA	NA	NA	-0.567744949179	NA	-0.403821795362	NA	NA	-0.5854430702
NP_010415.1	-0.436522307803	NA	NA	NA	NA	-0.181589758331	-0.161051186946	-0.0674807105143	-0.109393900271	NA	NA	NA	NA	-0.211543241852	NA	-0.746099561815	NA	NA	-0.095256644245
NP_011738.3	0.204352483627	NA	NA	NA	NA	-0.12975914862500001	0.146921259784	-0.08260671581189999	-0.0561681772314	NA	NA	NA	NA	0.49380380037199995	NA	-0.0665930925517	NA	NA	-0.225781243464
NP_010112.1	-1.4639097940799999	NA	NA	NA	NA	-1.47734358831	-0.418899468891	-0.302150579109	-0.791672129064	NA	NA	NA	NA	NA	NA	-1.29507771182	NA	NA	-1.38999067831
NP_013522.1	0.0341677813664	0.319940263233	0.310284083145	0.664067358179	0.36209520651	0.469623671179	0.440728657785	0.40752057035800004	0.12131988836100001	0.36932734406999995	0.271306086284	0.0998945309203	0.5636228185600001	0.46142233759400003	0.011449252467200001	0.168413097953	-0.427728021407	-0.059284475115	0.112306535109
NP_010799.3	0.552931839219	0.792567015255	1.06591620781	0.9879063533310001	0.45839741104599996	0.483318234768	0.352270573706	0.377360473621	0.541486863206	0.7387307034399999	0.309561402055	0.056848322193	0.725488072562	1.11749656861	0.43760202476800003	-0.209153501547	NA	0.0221609623463	0.391123017416
NP_012543.3	0.26116393058299997	0.22061555858100002	1.4166453215099999	0.510088099287	1.5616996232	-0.89748013136	0.872064377115	0.9422741893629999	-0.5962811210769999	0.570953276955	0.332074159125	1.67052726157	0.727618037895	-1.20205628257	0.350020289275	-0.7679871536049999	0.543877860141	1.21528169088	-0.797638875959
NP_012247.3	-0.0924473509163	NA	NA	NA	NA	-0.652953200226	-1.12756533868	-0.39912474635	-0.6550620071959999	NA	NA	NA	NA	0.072738544592	NA	-1.20927101132	NA	NA	-0.604174356746
NP_012450.1	-0.33747989940300005	0.166012613897	NA	0.08885580999539999	0.32078837466	-0.20923860944400002	-0.277198996639	-0.18897476782699998	-0.293157834008	0.517061427262	0.211689899493	-0.611146131796	0.261459524034	0.239137064344	0.241410374577	-0.36217022504699997	0.0501950658426	0.17003757507199999	-0.263138514786
NP_012540.3	1.40745975417	0.952227558907	1.73397102495	1.10743752977	1.16633882819	1.4120021761700001	1.41286283864	1.5246732331	1.5957646583200003	1.1379777346700002	0.982124419996	1.54394835301	1.02817690674	0.5384549674100001	0.802526514605	0.471381004873	0.878760830231	1.09293738406	1.10437185537
NP_012991.3	1.1263485182100001	0.904615580217	1.28774367409	1.2243668425799998	0.837505296849	0.843405041696	1.44125082307	1.1479215941399998	1.1379295583700002	1.2923798786	0.880212888627	0.963292022175	0.9625341814139999	1.31191862134	0.906683396583	0.585324196745	NA	NA	1.07967884977
NP_012626.1	-0.189749449656	0.458614545807	0.0932855582365	0.35809241496399996	0.831017472791	0.166369190573	0.163487303965	0.137012393392	0.133256392726	0.830298557325	0.438373863989	0.282637695854	0.469019501808	0.175689213207	0.322694751798	-0.15841804209899998	0.574684382844	0.513631029447	-0.188680622097
NP_014608.1	-0.8595341526829999	-0.039560141618699994	-0.21961584093000003	-0.424161371307	0.182073707467	-0.546229493351	-0.658807362784	-0.717206602753	-1.08167401585	-0.198010097052	-0.592062640839	0.0626590527254	0.057619955953400005	-0.882705207885	-0.9168894027600001	-0.364073542043	-0.46280141732600005	-0.22417068239500001	-0.429382898159
NP_010953.1	1.1637177723899998	0.512195464233	1.53101525901	0.734760091761	0.7187783587369999	1.36664473714	1.42155756431	1.2520095842799999	1.25884330262	1.06101819931	1.30760418862	1.3701987644100002	0.648486397723	-0.832659960022	0.791485038168	1.51404892521	0.905582160211	1.18611318289	1.55143484939
NP_116674.2	-1.3717394327099999	-0.20080478262200002	-0.958288267736	-0.657520938292	0.130590647178	-0.730857703461	-1.5035090075	-0.9775786479999999	-1.0724995364299998	-0.219583005315	-0.185855886916	-0.394072384491	0.162749297356	-1.07351526947	-0.477111522703	-0.668985957669	-0.320620923759	-0.770614907978	-0.443030948781
NP_012988.1	-0.0231101041883	0.42245563867299996	NA	0.513343630026	0.817504640977	0.34402752818899995	-0.0547472617362	0.220187425631	0.134350989678	0.22044774195500003	-0.830078840983	0.235473074518	0.440894850713	0.582280863794	1.3299922792299999	0.07848644746189999	0.603101664459	-0.546408899006	0.121653276393
NP_013065.1	-0.353144250118	-1.1843842964	0.0934195155776	-0.6435294485	-0.549743074292	-0.0021455379368099997	-0.0891133833547	-0.370906373706	-0.416799938914	-0.555519228659	-0.41842138572	-0.25987306213100003	-0.993925125079	-0.555267021184	-0.5727950177660001	-0.051697213854700004	-0.538580169747	-0.432481903808	0.0800660715574
NP_011682.1	-0.454721946912	NA	NA	NA	NA	-0.163609162788	-0.517537500885	-0.284568061685	-0.329796505101	NA	NA	NA	NA	-0.370183953981	NA	-0.680439910203	NA	NA	-0.382828480226
NP_011639.3	0.19272202179900003	0.0700107666699	0.726361663388	0.223441839271	0.623423251744	0.670568767999	0.340877627001	0.257248561341	0.472194686152	0.718235414281	0.5575896099800001	0.40190770114299995	0.722116777569	-0.958196464594	0.038907241369800005	0.602158265457	NA	NA	0.521935729275
NP_009678.3	0.575820113588	NA	NA	0.8422269758159999	NA	0.522459697206	0.94312254688	0.249514588685	0.422336516884	NA	NA	NA	NA	0.7395629272419999	0.299920937617	-0.19904159611699998	NA	NA	0.622612940994
NP_013895.1	-0.726563717638	NA	NA	-1.0887768074700002	NA	-0.47196877670599996	-1.20989712507	-1.02951625972	-0.77577045941	NA	NA	NA	NA	-0.7261968282060001	0.09350390816500001	-0.28457910963599997	NA	NA	-0.811858569719
NP_012021.1	-0.14935419822100002	0.22801777767099998	NA	-0.157741865558	NA	-0.00345457504418	-0.513158155925	-1.04915317937	-0.819605010104	NA	NA	NA	-0.143600657587	-0.631738533726	-0.8532470427500001	-0.22960773997699999	NA	NA	-0.0473121626381
NP_013667.1	0.0129918686115	NA	NA	-0.5569033322479999	NA	-0.24235415396899998	-0.469143745338	-0.150243042401	-0.23406935515299998	NA	NA	NA	NA	-0.49765521013	-0.148236167821	-0.27924834215100003	NA	NA	-0.177646044153
NP_012576.1	0.0768419505855	NA	NA	-0.0201015719616	NA	0.0776689708351	0.168545443322	-0.149951926751	0.159449089255	NA	NA	0.0959883536341	NA	0.039754259131300006	-0.387655499734	0.0967908075273	NA	NA	-0.0816927899812
NP_009613.1	-0.0856881796525	NA	NA	-1.4432302986899999	NA	-0.017929290624299998	-0.275582894891	0.16695559427999998	0.295443847155	NA	NA	NA	NA	-1.6713811489100001	0.846064705369	-0.350724093134	NA	NA	-0.216889224165
NP_013535.1	-0.886773995266	NA	NA	NA	NA	-0.622458918993	-0.631347401037	-0.47670909502400005	-0.293341675591	NA	NA	NA	NA	-0.411809735384	NA	-0.8777402106550001	NA	NA	-0.486216676295
NP_009557.1	0.0378501742218	0.203056999164	0.860368912014	0.535674577711	0.243224302172	0.147884167844	0.359632286356	0.316959135066	0.296238329678	-0.139250879141	-0.0538555939107	-0.5956410939	0.444017378261	0.150898832298	-0.307849327364	-0.153561822153	-0.115629832642	-0.44543779597499994	0.173627825373
NP_116664.1	0.492178480162	0.246417986149	0.751241587112	0.198902806352	0.285338181711	0.457935660758	0.594804065124	0.461518710932	0.44425826468	0.419520983645	0.741068884886	0.449144561039	0.630543089986	-0.214769119739	-0.105630379987	0.307256766906	0.288742758223	0.41585535327100004	0.319325753378
NP_010578.3	0.291361710024	0.417381325114	0.05300131941240001	-0.0755557153955	0.504215457294	0.06859729269640001	-0.188088804475	-0.0328826777991	0.102090508844	0.180395401283	0.363278486256	0.208705606924	0.287189846663	-0.393378102088	0.312629219604	0.312749925843	NA	0.427835760818	0.0809823306671
NP_012767.1	-0.37539413077699996	0.11673023996899999	NA	-0.251582465647	-0.148111358341	-0.311852801933	-0.715582677576	-0.34028102163	-0.497609863681	0.23799260493799998	-0.45994333886699995	NA	-0.24914984501600002	-0.633481197297	-0.2742453122	-0.24924258917199998	-0.481159366721	0.0524434155822	-0.0996273423177
NP_012390.1	0.70015435447	1.5048505302700002	0.28048369223700004	0.665898853079	0.068571971775	0.7244606838300001	0.139841307791	0.384475129521	0.533290578699	0.823577498877	0.984510818431	NA	1.25189054457	0.384868653055	1.0700051977200002	0.335671647557	0.821570280088	0.710583551655	0.493244429664
NP_012384.1	1.38766172136	NA	NA	NA	NA	0.624164909948	0.850933795247	2.1313387904099996	1.61548755974	NA	NA	NA	NA	NA	NA	1.32709697425	NA	NA	1.17860850377
NP_013344.1	0.23037121223499998	0.25584717781	0.5908312893909999	0.43622409297799997	0.663707431191	0.7790253543019999	0.207778991378	0.460055524206	0.660223810817	0.360126140744	0.489872253799	0.668345421982	0.048229605242	-0.696444250553	0.5321179525859999	0.46504658520000003	0.157980656598	0.247821326259	0.571591466475
NP_015089.1	0.349017082353	0.404267717013	0.611037135648	0.778247967804	0.536155104099	0.615954100565	0.79654097563	0.64746047417	0.624850165952	0.221326294821	0.210672035086	0.959301346862	0.414185632622	-0.822528431991	0.310926382266	0.46660479717200004	0.141430079118	0.529300639257	0.56534518875
NP_014708.1	0.996556293786	1.76138957065	2.2455636612900003	1.988346046	1.6262060429499998	1.0509942954	1.67335178904	1.3503831868399998	1.13197608099	1.44115823561	1.56510439857	0.93236474984	1.23260585957	0.8124042550120001	0.8875860217020001	0.36749361605400005	1.58416767736	1.04605274269	0.88321079357
NP_011617.1	0.7563360379809999	-0.27674853418900003	0.8359966825749999	0.0081340107199	0.267281878569	1.16199995009	0.848587899688	0.639019825943	1.0368179706799998	0.0627300613545	-0.27941090955200004	1.14898399408	-0.191835938493	-0.505256284244	0.481203197393	1.06681170814	-0.113955610748	-0.0494092755471	0.797410338485
NP_011467.1	0.7357781634010001	1.41867477661	1.16534938113	0.977539136155	0.999405997366	0.584867093268	0.835691129398	1.10448937108	0.759234854354	0.9976611178560001	1.20253420299	0.7859001042679999	1.19997619634	0.872290543963	1.06136069212	0.7644510202	NA	1.3848048760499998	0.60744968491
NP_015454.1	0.36337779608099996	0.485355643603	0.814056096181	0.7335820510500001	0.7970329992020001	0.702734206111	0.858372072223	0.873717257873	0.8658008689700002	0.65528549537	0.709447238032	0.5601268494089999	0.7203005366940001	0.542200628127	1.0482110322799998	0.47028250739699995	0.167596549104	1.06512878709	0.461871036816
NP_014893.1	-0.255767272495	0.114932059277	0.0666470012863	0.5478574524000001	0.710518535878	-0.4377332990899999	-0.136816334302	-0.0658766153862	-0.11033724275000001	0.200000751242	-0.259386667006	0.281293724081	0.36939170275600003	0.181647132376	0.242546210385	-0.325252820896	0.08013788338389999	-0.010357002542	-0.33219679569
NP_015312.1	0.859882634927	0.836488903816	0.9617277581970001	0.9108817777060001	1.23037484512	1.01210753219	1.34089363667	1.0925959254100002	1.1828001744499999	0.9988749746690001	0.874983064189	0.7741552381910001	0.9331043335299999	1.4374429900299999	0.628526137715	0.522230020936	0.7586844825229999	0.783246387801	0.829939801304
NP_014547.1	0.0752288077799	0.173124699986	0.529357711444	0.40742034522799997	0.282889582896	0.293904607368	0.530089759554	0.195021075882	0.436649653618	0.18714957776000002	-0.206280089182	0.5708101904899999	0.344578890339	-0.23201516369800002	0.360550219801	0.17084171144000002	NA	0.511096804563	0.0396826152875
NP_014112.1	0.573091440624	0.837722060104	0.9172485505719999	0.6762748374490001	0.885194327045	0.67028445926	0.76173243951	0.634787131237	0.639870380187	0.8735324019499999	0.935909541935	0.446667224992	0.689395246057	0.742787670739	0.330320085194	0.890470421269	0.785496127233	0.950744182457	0.746042233114
NP_012865.1	1.0954847459600001	1.5717465318000001	0.675914309851	1.0376642445	1.30210376219	0.996374885979	0.689843099159	0.6813512874709999	0.9404439320389999	1.28133859536	1.01114642025	0.233445886614	0.713110627493	1.32879852874	0.496466196126	0.8882677090309999	1.19371814241	1.1182345272	1.06931507394
NP_010363.1	0.00418625464382	NA	NA	NA	NA	0.0950163040364	-1.13779711019	-0.09379819354430001	-0.304368229311	NA	NA	NA	NA	-0.132215781551	NA	-0.315590935574	NA	NA	0.18578628602
NP_014266.3	-0.0586718777405	NA	NA	NA	NA	-0.48179478119999997	-0.349355327303	-0.435070413886	-0.568938603336	NA	NA	NA	NA	0.013518459450399999	NA	-0.258729043808	NA	NA	-0.112089905227
NP_014898.3	-2.6343877889300003	NA	NA	NA	NA	-3.3606804391500003	-2.11067268433	-1.9058421937999999	-1.77356419944	NA	NA	NA	NA	-1.35370046906	NA	-1.8285426106	NA	NA	-3.31468278011
NP_012993.3	0.0046671657894399995	NA	NA	NA	NA	-0.270310600943	-0.00609695931681	-0.140150020912	-0.12800774902	NA	NA	NA	NA	0.503424709921	NA	0.0367132966214	NA	NA	-0.472964462076
NP_012792.1	0.524223171685	NA	NA	NA	NA	0.309611845424	0.275072673537	0.28197407054	0.44241877525	NA	NA	NA	NA	-0.227328741606	NA	0.248565056959	NA	NA	0.0714946335578
NP_010525.1	-0.604303309819	NA	NA	NA	NA	-0.45404960890699997	-0.351467875022	-1.17994845713	-0.9211809516689999	NA	NA	NA	NA	-0.9506182372349999	NA	-0.48922275947800004	NA	NA	-0.9883687427
NP_014183.1	-0.169280474848	NA	NA	-0.6106116923089999	NA	-0.016674505476599998	0.0906978310891	-0.5190291296549999	-0.207436504027	NA	NA	NA	NA	-0.171970189822	-0.647662428891	0.0648288257109	NA	NA	0.0721194754389
NP_012735.1	0.17305363163899998	NA	NA	0.39798655995399995	NA	0.5196444428379999	0.679623412401	0.8702707243179999	1.0147210089299998	NA	NA	NA	NA	-0.370522539146	0.00121618974382	0.685219869765	NA	NA	0.379726929635
NP_014863.1	0.23325542914	NA	NA	0.834561604645	NA	0.37831985706200005	0.218195975304	1.5924070899200002	1.15682207784	NA	NA	NA	NA	0.68184354811	0.7788009795209999	0.152078501288	NA	NA	0.311727221237
NP_012798.1	-0.656785126337	NA	NA	-0.172396175496	NA	-0.396436287315	-1.11095318116	-0.398027284451	-0.556147523057	NA	NA	NA	NA	0.192600315451	0.224140272725	-0.34616733069399996	NA	NA	-0.270013791456
NP_012418.1	0.9628893467949999	NA	NA	0.299066708605	NA	0.556240901409	0.754808218834	0.7039617771960001	1.0004457261	NA	NA	NA	NA	0.50404363379	-0.112432168967	0.268124896877	NA	NA	0.385530498022
NP_010565.3	-0.038745812109199994	NA	NA	-0.0246712335243	NA	-0.486625987716	0.0220338683232	-0.0385721413992	-0.53459904859	NA	NA	NA	NA	-0.634738736176	-0.235893622764	-0.452370059428	NA	NA	-0.183288145494
NP_011616.3	0.117672220371	NA	NA	-0.062351697631299996	NA	0.020380306938599997	0.197842947628	-0.0721070999299	0.352571032742	NA	NA	NA	NA	0.84318392473	0.636596431897	0.248094817769	NA	NA	0.68278590994
NP_014222.2	0.305142600168	NA	NA	1.04038752036	NA	0.537806519336	0.879846926462	0.41015561151	0.7155754900669999	NA	NA	NA	NA	0.7094465094239999	0.627525773614	0.306523703874	NA	NA	0.184962910466
NP_010709.1	-0.8267391830509999	NA	NA	-1.2596247653100001	NA	-1.05980895796	-1.01419321409	-0.826333530834	-0.578136132208	NA	NA	NA	NA	-0.271169014782	-0.858268883919	-0.7593625662700001	NA	NA	-0.862760088139
NP_015118.1	0.758711723481	NA	NA	0.475204732825	NA	0.3554610237	0.496218479588	0.34485154505099996	0.420146265477	NA	NA	NA	NA	1.53416018216	1.7115131752000001	-0.05253129632069999	NA	NA	0.772688246567
NP_011302.1	0.509051365312	0.27423909605	NA	0.243682112162	NA	0.18686816419900001	0.335240667057	0.347214276533	0.26686698133299996	NA	NA	NA	0.728661698125	0.167421621939	0.196299866152	0.292112192272	NA	NA	0.112050378776
NP_012048.3	-0.8693303255249999	-0.547732720201	0.18911148056699997	-1.2520406799700001	0.0328512617911	-0.42925197821500005	-1.1469335822	-0.757156267768	-0.741939857634	NA	NA	NA	0.191556751138	-1.18110191895	-0.771974752767	-0.429767857384	NA	NA	-0.633683471523
NP_014403.3	-0.522843208102	0.338670066211	-0.341114274684	-0.020484773099	0.427716711205	-0.257278840058	-0.806627686211	0.0690071107972	0.0289229214871	0.361306803473	0.215876290326	-0.4113540593	0.30425254822	0.0151171524272	-0.034977634421	-0.353814606124	0.229141679497	0.5555669775550001	-0.256681199926
NP_013516.1	0.37680346183700003	NA	NA	-0.398877245644	NA	0.0341905116817	0.272282384885	0.031571408454400006	0.0181721253473	NA	NA	NA	NA	-1.51709136106	-0.187255566345	-0.331540728654	NA	NA	-0.206890603781
NP_012514.2	-0.35923656368199997	0.523406392857	0.023330761825	0.395008095039	0.404876498898	-0.0568259020274	-0.373683035373	0.0868189913473	-0.142677730844	0.417226076108	0.49419633978699995	-0.278917032908	0.476446098472	-0.46663058818	-0.165376679457	0.131044815516	0.154929693433	0.38777476407300004	0.0437442792253
NP_015080.1	0.546641978896	-0.196700365737	0.686298026701	0.09361881470389999	0.7791005270450001	0.44890292564999995	0.303699944351	0.39070997744999997	0.0716190054779	0.37923548753499997	0.40651909180699997	0.034637850549599995	0.0651941860084	-0.494816855516	0.0543699462128	0.37891443723800006	0.11469744662699999	0.265449743123	0.310983210008
NP_014934.1	-0.450988914877	-0.27088203440499997	-0.141996758369	-0.6070588882729999	0.49274875195	0.06410524989609999	-0.424888145461	-0.5258438447739999	-0.241856792929	0.163935553731	0.0761031840261	-0.145820821036	0.252146936208	-0.7365201613240001	-0.5901478310230001	-0.184652768428	-0.582262892058	-0.00094925481762	-0.192997358453
NP_015264.1	1.7896888003	NA	NA	NA	NA	2.00503181462	1.70447780141	1.63214544916	1.8470965988900003	NA	NA	NA	NA	0.7350261056440001	NA	1.9149178590400002	NA	NA	1.98082663482
NP_009986.1	0.727330856046	NA	NA	NA	NA	-0.043421254872699995	0.199910876594	0.135701631642	0.521564453499	NA	NA	NA	NA	-0.20307342756400001	NA	-0.148166547565	NA	NA	0.717374275392
NP_010321.1	0.20891955891199998	0.520167958923	0.683222013604	-0.210207786313	0.820822262414	0.220022556721	0.76809700109	0.37988331615099996	0.223067419375	0.6870598099070001	0.806763679718	-0.019683312179	0.415780572869	1.05072906913	-0.818952516835	0.166494448354	0.571485164789	0.688158568197	0.343808914173
NP_010682.3	0.663123908274	0.959581100766	1.2922264314	0.996697089979	1.05727392496	0.672053336301	0.894259184609	0.8918227428799999	0.572870110902	0.88396165059	1.1944690491399998	1.16678268411	1.1555594042	0.792000119897	1.02807386185	0.683977545572	0.947443616112	1.25826126811	0.47588908973
NP_013011.1	0.265218877131	1.23638946658	NA	0.644268607085	0.9423408589710001	0.657013716761	0.996126259347	0.721909900702	0.702439397012	0.9056463820139999	0.46302611107299996	-0.202836759564	0.9384306976450001	0.698668545064	0.500756023721	0.346764243821	0.507943575866	0.5235777327319999	0.8988416945
NP_010138.1	0.9183039661419999	0.630812984119	1.2753370213	0.825067873802	0.834531703344	0.961926344517	0.875101691553	0.844716709332	0.84649659161	0.969531892032	0.7448808275959999	1.1398826647799998	0.550972349269	0.16230280225500002	0.656615694238	0.857794370244	0.663736155637	0.544430542838	0.964573202999
NP_011626.1	0.230046945458	-9.213185905099999e-05	NA	-0.135113919839	NA	-0.494530330255	-0.595962425632	0.330071456197	0.508233547528	0.621082049114	0.561397508371	NA	0.21691883137899998	0.057617467425699995	-0.22523816682599998	0.20093715407	0.49252474043899996	0.996956620035	-0.493262992638
NP_010531.1	0.683239156041	0.200846827337	NA	0.420297035848	-0.00988569384372	0.621048228807	0.581955193588	0.613311899458	0.5779968673520001	0.401909667779	0.197601832077	0.5002036689370001	-0.18840479906399998	0.6201202441260001	0.224715218805	0.477855765287	0.781630660442	0.490419883314	0.528864302752
NP_013188.1	-1.3106655487299999	-0.8401721893359999	-0.521517160388	-1.27684898394	-0.0651036643647	-0.33501744386599996	-1.34626236683	-1.20323481112	-1.1692379935400001	-0.499523383886	-0.7068201294249999	NA	-0.486166955819	-1.60043662727	-0.78844255939	-0.38566150263099996	-0.55487019904	-0.986788505792	-0.319222578059
NP_010207.1	0.060578841611199995	0.20035065922400003	NA	-1.15598904983	0.168077767596	-0.030361214829199998	-0.425095004922	0.126413034546	0.19528523734900002	0.0673686615459	-0.12225025778899999	-0.30461632234999997	0.169933792915	1.0013751497399999	-0.544860537308	-0.318765720355	0.051603218640599996	-0.194295884452	0.250163809527
NP_013793.1	-0.539373438309	-0.1363816518	-0.25249905864300004	-0.895537856156	0.19946953692699998	-0.252303744573	-0.719822076047	-0.635340998138	-0.638046867495	-0.43664740681	-0.218195831855	-0.677248653854	-0.23506568269699998	-0.6793457583670001	-0.830312994181	-0.273991627521	-0.307070873457	0.0135094338695	-0.560712457325
NP_014498.1	1.11724370766	1.362579704	1.11581381946	1.39462669014	1.10878741123	0.975376619099	1.24509338661	1.2697584324700002	1.1405563317899998	1.33327209653	1.75416791497	0.44261192552	1.21046394073	1.25260523038	1.35704574165	1.47696602801	1.30712089769	1.59520772534	1.05707050109
NP_015102.1	-1.0698058405	-0.07769085877719999	-0.9954108276970001	-0.10346926815	0.164159118178	-0.7252830425139999	-0.818197999125	-0.6934905424660001	-1.14355913714	0.0985066058971	-0.141896719069	-0.8386454884129999	-0.047626372073599994	-1.04864396995	-0.48499791220700006	-0.78576597378	-0.387820339536	0.0744947394022	-0.763645355272
NP_014014.1	-0.8953515320540001	NA	NA	-1.08706959691	NA	-0.691269866533	-0.3498214272	-0.6507827815789999	-0.467410825536	NA	NA	NA	NA	-0.610870616448	-0.545405415431	-0.351640104948	NA	NA	-0.379345620806
NP_011926.1	0.599469737662	NA	NA	0.980021147621	NA	0.7020277480859999	0.98458298682	0.7041191307179999	1.0511612088200002	NA	NA	0.7038945587440001	NA	NA	0.450256330608	0.485240828629	NA	NA	0.851606086811
NP_012986.1	-0.0011344143497000001	NA	NA	-0.717574795723	NA	0.48375285056199996	-0.226195307198	0.093464856127	0.510760177911	NA	NA	NA	NA	-0.0733421034546	0.10009723144999999	0.467732064035	NA	NA	0.0872512829217
NP_011036.1	-0.475236498352	NA	NA	-0.516399145747	NA	-0.42988213623899996	-0.685302188566	-0.986041403128	-0.900371158107	NA	NA	NA	NA	-0.37548663788000003	-0.405607749387	-0.237457513642	NA	NA	-0.528959431629
NP_012039.1	-0.11269567242999999	-0.5410622521899999	0.23771042524900002	-0.589929917544	0.357733366378	0.162289749517	-0.00695389974642	-0.00617053759341	0.122180834342	-0.140328366782	-0.6578358560600001	-0.0191611707184	-0.491902643245	-0.874109140821	-0.195118921309	0.152400776025	-0.797425450838	-0.143439273402	0.0057658598904
NP_013297.1	0.34274597284900005	-0.528594886093	0.8922406021179999	0.368948561133	0.20692166327199998	0.760864450731	0.573893107056	0.39752402060099995	0.7710945500409999	-0.0407262790246	0.0927435578919	0.5876002013430001	-0.14941545752399998	-1.7199073947599999	0.451052715767	0.869761391082	-0.445423004265	0.5445905162160001	0.714413712349
NP_013652.1	-0.385528558575	0.18952791301	-0.123256311031	-0.322562043487	0.556819727247	0.025871433703799997	-0.850240283625	-1.40375391872	-0.8734634346510001	0.439083823354	-0.0397795656324	-0.477810916113	0.296092344675	-0.559909899872	-0.306393532506	-0.084774454838	-0.17790286460000002	-0.190565815951	-0.228464537493
NP_014590.1	0.17239747847800002	1.39814149879	0.67673829549	-0.249568419229	1.03226425705	0.699045746904	0.779925280648	0.382121898675	0.282407256985	0.40629327009599997	0.424417246555	0.6969317546699999	0.9111497496359999	-0.0905662244356	0.716907746223	0.667628569055	0.16457440694	0.208537958185	0.370260021825
NP_011672.1	-0.5762566038629999	NA	NA	-0.07284209338360001	NA	-0.12947463038899998	-0.138275294697	0.315266816149	0.364967202709	NA	NA	NA	NA	-0.403009645159	0.029160361304599997	-0.286280607084	NA	NA	-0.142322560923
NP_011684.1	0.0453613342839	NA	NA	NA	NA	-0.930178201192	0.199263216516	-0.159605141065	0.0656881615183	NA	NA	NA	NA	-0.211626225127	NA	-0.413540873275	NA	NA	-0.409823620583
NP_014537.1	0.121936896024	NA	NA	NA	NA	-1.0452360056999999	-1.88609250538	-2.14953936278	-2.00080581354	NA	NA	NA	NA	-1.8932019840799998	NA	-3.0459288403099998	NA	NA	-2.29581499494
NP_014553.1	0.5476646203719999	NA	NA	NA	NA	0.12099605987199999	0.509749169005	0.432696739111	0.525812375162	NA	NA	NA	NA	-0.32664755575800003	NA	-0.120406130667	NA	NA	0.184723804291
NP_011658.3	0.0193325420061	NA	NA	NA	NA	-0.441132070331	-0.37119983256	0.9161975133560001	-0.258431375936	NA	NA	NA	NA	-1.2501248483399998	NA	-0.272364293739	NA	NA	0.476216844591
NP_009817.3	-0.0698697699095	NA	NA	NA	NA	-0.233349879243	-0.0475461000924	-0.09892755893380001	-0.211452718459	NA	NA	NA	NA	-0.31861237280099997	NA	-0.130860411695	NA	NA	-0.267517598284
NP_011656.3	-0.716604273465	NA	NA	NA	NA	-0.603872237289	-0.641762574993	-0.699178997724	-0.691856845246	NA	NA	NA	NA	-0.302761852481	NA	-0.779132149835	NA	NA	-0.789204030365
NP_011637.3	-0.18726171602400002	NA	NA	NA	NA	-0.409310589346	-0.583390818267	-0.00595273380539	0.06447812290550001	NA	NA	NA	NA	0.191934273249	NA	-0.498491389009	NA	NA	-0.262695828571
NP_011362.3	-0.24574212041	0.487214406375	-0.06350959613990001	0.5885432955309999	0.478628921857	-0.29671060669	0.0912352755465	-0.18024414717300002	-0.428518316299	0.534700747444	0.796434118255	0.0663685993673	0.539114408294	0.18341152227200003	0.24599775870700002	0.321053548972	0.876196471776	1.14899802513	-0.223479479633
NP_013204.1	-0.521973521263	-0.038834655310499996	-0.19223702401299997	-0.806447624786	-0.0990017770888	-0.451158395305	-0.787238869032	-0.8482395293449999	-0.9269963960100001	0.107202295084	-0.741953057259	0.216981349265	-0.39631737656300003	-0.650919585833	-0.486938479204	-0.131162390958	-0.390482070699	-0.544139352524	-0.43913341903
NP_011003.1	0.134742316365	NA	NA	0.279388320146	NA	0.00680145622691	0.18108475641	0.36543758200800003	0.21330573584000004	NA	NA	NA	NA	0.191717327701	-0.365118075741	0.262443250485	NA	NA	0.135170872251
NP_010445.1	0.36034581600500004	-0.309022804853	0.625565901835	0.0571445530719	0.266465430595	0.623269338393	0.408475448827	0.21033593538800002	0.460158028926	0.50909023052	-0.298233763695	0.7776340919310001	-0.125131750683	-0.043313045188	0.206801094664	0.250203169779	0.020360475129099997	-0.12787735569599998	0.299583172931
